,original,name,price,link,image,contact,ownerName,city,district,unit,standardPrice
96,potato,"Pan India Brown Fresh Potato ATL , LR, Gunny Bag, Packaging Size: 10 Kg",18,greenearth-enterprise/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/IO/PQ/PR/180644982/mozika-potatoes-125x125.png,7942546928,Green Earth Enterprise,Surat,,Kg,18/Kg
97,potato,"Yellow A Grade Organic Fresh Potato, Loose",32,akfarm-vegetables/fresh-potato.html,https://5.imimg.com/data5/SELLER/Default/2023/1/AN/YD/XU/48560742/potato-125x125.jpg,8047852282,AK Farm Vegetables Private Limited,Chennai,,Kg,32/Kg
98,potato,"Yellow A Grade Potato, Gunny Bag, Packaging Size: 50 kg",250,joy-nitai-muribhandar/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/VL/SE/SO/163331566/medium-size-fresh-potato-125x125.jpg,7942799501,Joy Nitai Muri Bhandar,Midnapore,West Midnapore,Bag,250/Bag
99,potato,"Radish A Grade Red Potato for Potato Chips, Packaging Type: Net Bag, Packaging Size: 50 Kg",25,green-agroglobal/red-potato.html,https://5.imimg.com/data5/SELLER/Default/2022/4/QQ/BM/PB/150624725/red-potato-for-potato-chips-125x125.jpg,8047623438,Green Agro Global,Modasa,Sabarkantha,Kg,25/Kg
100,potato,Yellow A Grade Fresh potato- small,15,poonaagrocart/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/HC/IW/VQ/122538668/fresh-potato-small-125x125.png,7942797530,Poonaagrocart LLP,Pune,,Kg,15/Kg
101,potato,"A Grade Brown Fresh Potato Vegetable, Loose",11,hm-exports-faridkot/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/RH/GY/GT/138921753/fresh-potato-vegetable-125x125.jpg,7942790096,H&M Exports,Faridkot,,Kg,11/Kg
102,potato,"A Grade West Bengal Fresh Brown Potato, Loose",13,anicaproduct/fresh-potato.html,https://5.imimg.com/data5/SELLER/Default/2023/1/HZ/YQ/CX/119038204/product-jpeg-125x125.jpg,7942626332,Anica Product,Aurangabad,,Kg,13/Kg
103,potato,"Cold Storage A Grade Pukhraj Potato, Loose",8,cscsarsisambhalupfarmerproducercompany/pukhraj-potato.html,https://5.imimg.com/data5/SELLER/Default/2023/2/GX/NR/UW/147336823/a-125x125.jpeg,7942815313,CSC Sarsi Sambhal UP Farmer Producer Company Limited,Sambhal,Moradabad,Kg,8/Kg
104,potato,"A Grade Gujarat Fresh Yellow Potato (Colambo), Gunny Bag, Packaging Size: 50 kg",11,hariom-agro-seeds/cooking-potato.html,https://5.imimg.com/data5/SELLER/Default/2023/2/AI/IZ/SA/34205695/fresh-yellow-potato-125x125.jpg,7942816562,Hariom Agro Seeds,Banaskantha,,Kg,11/Kg
105,potato,"Fresh Brown B Grade Potato, Loose",35,jps-export/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/CQ/OG/RV/160929212/fresh-potato-125x125.jpg,7942794192,JPS Export,Namakkal,,Kg,35/Kg
106,potato,"Uttar Pradesh Cold Storage A Grade Potato, Gunny Bag",12,habeeb-company-secunderabad/fresh-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2022/6/RG/PL/AY/85748575/1655962654752-jpg-125x125.jpg,8047673620,Habeeb And Company,Secunderabad,Hyderabad,Kg,12/Kg
107,potato,Fresh Organic Potato,50,orga-foods/fresh-vegetable.html,https://5.imimg.com/data5/PM/CO/MY-1735846/potato-125x125.jpg,8046061263,Orga Foods,Coimbatore,,Kilogram,50/Kilogram
108,potato,"Brown A Grade Potato New, Packaging Size: 50 kg",15,kavyacorporation-vasaivirar/organic-red-potatoes.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/KB/AT/GO/133113626/product-jpeg-125x125.jpg,7942784995,Kavya Corporation,Vasai Virar,Thane,Kg,15/Kg
109,potato,A Grade Red Holland Fresh Potatoes,20,lalittraders-jaipur/fresh-potato.html,https://5.imimg.com/data5/SELLER/Default/2022/9/HO/OC/WM/108793108/product-jpeg-2--125x125.jpg,8043894381,M/S Lalit Traders,Jaipur,,Kg,20/Kg
110,potato,Brown a Grade Kufri Chipsona-5 Potato Seed,8000,pratappotatoseedsandorganicfoods/kufri-chipsona-5-potato-seed.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/JF/NM/BD/58488922/product-jpeg-125x125.jpg,7942564347,Pratap Potato Seeds And Organic Foods,Aligarh,,Bag,"8,000/Bag"
111,potato,"Brown A Grade Potato Chandramukhi, Carton, Packaging Size: 10 Kg",5,fklickfab/,https://5.imimg.com/data5/SELLER/Default/2022/6/AI/ZD/HH/2211711/images-3--125x125.jpg,8046030441,Fklick Fab Private Limited,New Delhi,,Kg,5/Kg
112,onion,"A Grade Dry Fresh Nashik Onion, HDPE Bag, Onion Size Available: Large",13,maatarafruitscompany/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/9/EI/QQ/DO/45117192/fresh-nashik-onion-125x125.jpg,8048987287,Maa Tara Fruits Company,Shimla,,Kg,13/Kg
113,onion,"A Grade Maharashtra Gulf Quality Big Pink Onion, Packaging Size: 5kg to 50kg, Onion Size Available: Large",14,marinerinternational/fresh-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2022/4/ZH/IE/QL/33710641/product-jpeg-125x125.jpg,8048975512,SS-Mariner International Private Limited,Nashik,,Kg,14/Kg
114,onion,"A Grade Maharashtra Orgain Red Onion, Net Bag, Packaging Size: 50 Kg",10.5,datta-krupa-food-industries-private-limited/onion.html,https://5.imimg.com/data5/SELLER/Default/2023/1/AT/FG/CF/74983603/orgain-red-onion-125x125.jpeg,8048964042,Datta Krupa Food Industries Private Limited,Nagpur,,Kg,10.50/Kg
115,onion,"A Grade Dried Yellow Onion, Packaging Size: 50 Kg",32,jatin-enterprises/fresh-onion.html,https://5.imimg.com/data5/XP/NW/PY/SELLER-7722146/yellow-onion-125x125.jpg,8048618545,Jatin Enterprises,Pratapgarh,Chittorgarh,Kilogram,32/Kilogram
116,onion,50 kg Red Onion,12.00,vajreshwarienterprisescorp/red-onion.html,https://5.imimg.com/data5/ANDROID/Default/2023/3/292056506/CK/TG/CE/88102800/product-jpeg-125x125.jpg,8047676688,Vajreshwari Enterprises And Corp,Nashik,,Kg,12/Kg
117,onion,"A Grade Maharashtra Fresh Red Onion, Mesh Bag, Onion Size Available: Large",14.7,maza-ind/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/11/FU/UH/JP/56889112/onion-seeds-125x125.jpg,8043890742,Maza Ind,Himatnagar,Sabarkantha,Kg,14.70/Kg
118,onion,"A Grade Maharashtra Nashik Onions Export, For Human Consumption, Platic and jute bag paking",11.50,jaydevagrointernational/fresh-red-onions.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/WQ/EB/NC/99938353/product-jpeg-125x125.jpg,8048950054,Jaydev Agro International Export Company,Pune,,Kg,11.50/Kg
119,onion,"A Grade Dry Fresh Red Onion, Gunny Bag, Onion Size Available: Medium",6,deltafiia-farmers-producer/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2021/4/SM/EV/QV/60419166/red-onion-1--125x125.jpg,8046040391,Deltafiia Farmers Producer Company Limited,Nashik,,Kg,6/Kg
120,onion,"onion Brown and pink, For Home, Size: 35 mm To 65 mm",13,varn-agrochem/ss-potato-onion-bin.html,https://5.imimg.com/data5/ANDROID/Default/2022/6/OU/XZ/WQ/53037511/product-jpeg-125x125.jpg,8048964660,Varn Agrochem,Jamner,Jalgaon,Kg,13/Kg
121,onion,"A Grade Maharashtra Loose Red Onion, For Food, Onion Size Available: Medium",16,seabasetrading/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/2/TT/EG/UH/135406449/ginger-125x125.jpg,8047301347,Seabase Trading Private Limited,Bilaspur,,Kg,16/Kg
122,onion,"A Grade Maharashtra Kerala Quality Red Onion, Net Bag, Onion Size Available: Large",8,exhale-international-exports/red-onion.html,https://5.imimg.com/data5/ANDROID/Default/2021/1/PW/WI/ST/91621256/product-jpeg-125x125.jpg,7942557015,Exhale International Exports,Pune,,Kg,8/Kg
123,onion,"A Grade Dry Organic Green Onions, For Food, Onion Size Available: Medium",30,shri-ganesh-temposervice/organic-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/3/RY/EN/WK/139023626/green-onions-125x125.jpg,8047306558,Shri Ganesh Tempo Service,Pune,,Kg,30/Kg
124,onion,"A Grade Maharashtra ONION BIG SIZE EXPORT QUALITY, Packaging Size: 20 Kg, Onion Size Available: Large",11,tupe-impex-dindori/export-quality-55.html,https://5.imimg.com/data5/ANDROID/Default/2022/7/NW/PO/TR/148070302/1658897350773-jpg-125x125.jpg,8043855419,Tupe Impex,Dindori,Nashik,Kg,11/Kg
125,onion,"Maharashtra Dry Onion Nepal Export Quality, Packaging Size: 50 Kg, Onion Size Available: Medium",10,onionexportcompany/onion.html,https://5.imimg.com/data5/ANDROID/Default/2023/2/BA/YF/FP/29832167/product-jpeg-125x125.jpg,8046079194,Onion Export Company,Yeola,Nashik,Kg,10/Kg
126,onion,"B Grade Maharashtra Nashik Onion, Gunny Bag, Packaging Size: 20 Kg",10,organotradingcompany/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2023/2/FW/QG/DO/139260298/whatsapp-image-2022-09-21-at-15-31-10-2--125x125.jpeg,7942801170,Organo Trading Company,Yeola,Nashik,Kg,10/Kg
127,onion,"A Grade Maharashtra Medium Red Onion, For Food, Loose",8,swaravegetablecompany/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/5/DP/PO/AY/148603372/medium-red-onion-125x125.jpg,8047649979,Swara Vegetable Company,Nashik,,Kg,8/Kg
128,onion,"Dry A Grade Nashik Onion, Loose, Onion Size Available: Medium",16,gatimanfarmersproducer/nashik-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/11/MB/VG/SO/163334898/a-grade-nashik-onion-125x125.jpg,8047548568,Gatiman Farmers Producer Company Limited,Nashik,,Kg,16/Kg
129,onion,"A Grade Madhy Pradesh Onion, Net Bag, Packaging Size: 50 Kg",11,pavitra-tradersindore/fresh-red-onions.html,https://5.imimg.com/data5/ANDROID/Default/2022/8/JD/OO/VC/155102979/product-jpeg-125x125.jpg,8043850820,Pavitra Traders,Rau,Indore,Kg,11/Kg
130,onion,"A Grade Dry 15mm Fresh Onion, For Food, Loose",4,shrikrishnaoverseas/fresh-onion.html,https://5.imimg.com/data5/ANDROID/Default/2023/2/KG/CY/HH/162517458/product-jpeg-125x125.jpg,8047551871,Shri Krishna Overseas,Bhopal,,Kg,4/Kg
131,onion,"Dried Red Sukhsagar Onion, Packaging Size: 50kg Mesh / Jute Bag",12,the-capricorn/red-onion.html,https://5.imimg.com/data5/ANDROID/Default/2022/9/DF/WF/WL/18118948/product-jpeg-125x125.jpg,8047633448,The Capricorn,Hooghly,,Kg,12/Kg
132,onion,"Maharashtra Cold Storage C grade nashik onion, Packaging Size: 50 Kg, Onion Size Available: Small",12.50,mahadevfoodproductsenterprise/organic-onion.html,https://5.imimg.com/data5/SELLER/Default/2023/2/FD/JG/AD/162085195/organic-pink-onion-125x125.jpg,7942641486,Mahadev Food Products Enterprise,Sampla,Rohtak,Kg,12.50/Kg
133,onion,50 kg Fresh Pink Onion,10,carver-farms-private-limited/garva-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/9/IX/DR/NX/7420243/whatsapp-image-2022-09-21-at-15-31-10-2--125x125.jpeg,8047532057,Carver Farms Private Limited,Nashik,,Kg,10/Kg
134,onion,"A Grade Dry Fresh Red Onion, For Food, Onion Size Available: Medium",19,fgagro/fresh-red-onions.html,https://5.imimg.com/data5/SELLER/Default/2022/12/HU/FJ/YG/181837569/onion-3--125x125.jpg,7942790512,F G Agro,Navi Mumbai,Thane,Kg,19/Kg
135,onion,"A Grade Red Super Fresh Desi Onion, Onion Size Available: Large, Packaging Size: 50 Kg",10,maatitatvaagroindustries/fresh-onion-garlic.html,https://5.imimg.com/data5/SELLER/Default/2021/3/MQ/BY/HH/86539219/redonion-125x125.jpg,8048989407,Maatitatva Agro Industries Private Limited,Indore,,Kg,10/Kg
136,onion,50 kg Red Onion,15,nskfarmersproducer-company/nashik-red-onion.html,https://5.imimg.com/data5/ANDROID/Default/2022/12/BA/XS/RV/107472078/product-jpeg-125x125.jpg,8048970332,NSK Farmers Producer Company Limited,Niphad,Nashik,Kg,15/Kg
137,onion,"A Grade Cold Storage Pickle Onion, For Food, Packaging Size: 25 Kg,50 Kg",105,jaicommercialcentre/fresh-onion.html,https://4.imimg.com/data4/FG/MD/MY-2531/pickle-onion-125x125.jpg,8048979454,Jai Commercial Centre,Chennai,,Kg,105/Kg
138,onion,"A Grade Maharashtra Fresh Onion, Packaging Size: 50 Kg, Onion Size Available: Large",15,adinathglobalexports/fresh-cabbage.html,https://3.imimg.com/data3/KF/GA/MY-3164894/1-125x125.jpg,7942558343,Adinath Trading Company ( Atc ),New Delhi,,Kilogram,15/Kilogram
139,onion,Indian Red Onion,12,modi-exporters/red-onion.html,https://5.imimg.com/data5/RO/YL/LE/SELLER-5005459/indian-red-onion-125x125.jpg,8048612008,Modi Exporters,Bhavnagar,,Kilogram,12/Kilogram
140,onion,"A Grade Maharashtra Onion, Packaging Size: 50 Kg, Onion Size Available: Medium",10,sb-agroexports/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2021/7/ZT/UI/QH/134643013/nashik-onion-125x125.jpg,8048970300,S B AGRO EXPORTS,Nashik,,Kg,10/Kg
141,onion,"B Grade M.P. Desi Pyaaj, Packaging Size: 30 kg, Onion Size Available: Midiam mota mix",7,shreejitradinghcompany/fresh-onion.html,https://5.imimg.com/data5/ANDROID/Default/2022/12/VY/UC/OX/78087763/product-jpeg-125x125.jpg,8048209111,Shree Ji Tradingh Company,Namli,Ratlam,Kg,7/Kg
142,onion,"Maharashtra 50 kg A Grade Red Onion, Packaging Type: Net Bag",10,gayatritradersindore/red-onion.html,https://5.imimg.com/data5/ANDROID/Default/2022/11/NI/KX/OV/28069126/product-jpeg-125x125.jpg,8048209423,Gayatri Traders,Indore,,Kg,10/Kg
143,onion,"A Grade Dry Fresh Red Onion, For Food, Onion Size Available: Medium",13,bluegalaxy-international-exports/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/10/BM/BB/MR/137745992/red-onion-125x125.jpg,8043893329,Bluegalaxy International Exports Private Limited,Baripada,Mayurbhanj,Kg,13/Kg
144,onion,"A Grade Dry Red Onion, For Human Consumption, Onion Size Available: Large",12.50,gbsinternationaltrading/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/7/IE/OD/LS/120897607/dry-red-onion-125x125.jpg,8043859053,GBS International Trading,Mumbai,,Kg,12.50/Kg
145,onion,"A Grade Maharashtra Fresh Red Onion, Net Bag, Onion Size Available: Medium",21,begwani-agri/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/AF/MU/DE/136254788/red-onion-125x125.jpg,7942789185,Begwani Agri Private Limited,Ahmedabad,,Kg,21/Kg
146,onion,"1 kg Fresh Onion, For Food, Gunny Bag",13,cosmeticagroup/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/LT/RA/KX/1200785/fresh-onion-125x125.jpg,8046044437,Cosmetica Group,Mumbai,,Kg,13/Kg
147,onion,"A Grade Maharashtra Premium Red Onion, For Food, PP Bag",12,sk-royal-industries/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/8/BI/TX/WU/156307736/brown-rice-syrup-125x125.jpeg,8043862759,SK Royal Industries,Agra,,Kg,12/Kg
148,onion,"A Grade Maharashtra Pink Onion, Plastic Bag, Packaging Size: 50 Kg",26,saaianandhaaexports/food-grain.html,https://5.imimg.com/data5/ZY/EN/GL/SELLER-16500908/fresh-onion-125x125.jpg,8046036991,Saai Anandhaa Exports,Chennai,,Kg,26/Kg
149,onion,"Red Fresh Onion, Net Bag, Packaging Size: 20 Kg",20,n-t-ecommerce-private-limited/fresh-onions.html,https://5.imimg.com/data5/SELLER/Default/2022/12/RU/BR/YU/36363611/fresh-onion-125x125.jpg,7942784819,N & T E-Commerce Private Limited,Banaskantha,,Kg,20/Kg
150,onion,"A Grade Maharashtra Export Quality Pink/Red Onion, For Human Consumption, Onion Size Available: 25 mm to 55 + mm",16,aceindiaoverseas/fresh-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/12/WE/ZN/BZ/160648810/export-quality-red-onion-125x125.jpg,8048213564,Ace India Overseas,Nashik,,Kg,16/Kg
151,onion,Red Onion,22000,dharsiniexports/red-onion.html,https://5.imimg.com/data5/UP/TD/MY-1600400/img-20150530-wa0025-125x125.jpg,8048609802,Dharsini Exports,Coimbatore,,Ton,"22,000/Ton"
152,onion,"A Grade Maharastra and Indore Onion Pyaj, Packaging Size: 50 Kg, Onion Size Available: Medium",19,jeev-organo-india/fresh-red-onions.html,https://5.imimg.com/data5/ANDROID/Default/2022/11/WU/HL/TJ/12771398/product-jpeg-125x125.jpg,8048970035,Jeev Organo India Opc Private Limited,New Delhi,,Kg,19/Kg
153,onion,"A Grade Maharashtra Fresh Red Onion, For Food, Netted poly bag",18,carewellhealthcare/fresh-red-onions.html,https://5.imimg.com/data5/SELLER/Default/2022/10/LP/GI/IC/639811/red-onion-125x125.jpg,8046063422,Carewell Impex,Ahmedabad,,Kg,18/Kg
154,onion,Onion,27000,ysrenterprises/fresh-red-onions.html,https://5.imimg.com/data5/SELLER/Default/2023/1/YU/KG/NU/43097283/onion1-125x125.jpg,8048266620,YSR Enterprises,Chittoor,,Tonne,"27,000/Tonne"
155,onion,"A Grade Maharashtra Red Small Onion, Net Bag, Onion Size Available: Medium",58,saraswathi-traders-exporters/red-onino.html,https://5.imimg.com/data5/ANDROID/Default/2020/9/EM/PW/CF/51566629/product-jpeg-125x125.jpg,8046049150,Saraswathi Traders And Exporters,Pollachi,Coimbatore,Kg,58/Kg
156,onion,Small Onion,79950,mithuna-foods/onions.html,https://5.imimg.com/data5/OJ/GN/QS/ANDROID-5158094/product-jpeg-125x125.jpg,8047631629,Mithuna Foods,Chennai,,Metric Ton,"79,950/Metric Ton"
157,onion,"Maharashtra NASIK ONION, Net Bag",14,amritanjaliayurved-opc-private-limited/onions-and-garlic.html,https://5.imimg.com/data5/SELLER/Default/2021/2/VE/KO/JN/39176239/nasik-onion-125x125.jpg,7942545410,Amritanjali Ayurved (OPC) Private Limited,Udaipur,,Kg,14/Kg
158,onion,Bold Sambar Small Onion,30,nagaexports/fresh-vegetables.html,https://5.imimg.com/data5/TD/AG/MY-3966004/bold-sambar-small-onion-125x125.jpg,8048604888,Kesco Organics Exports,Coimbatore,,Kilogram,30/Kilogram
159,onion,"B Grade Maharashtra Small Sambar onion, Gunny Bag, Packaging Size: 50 Kg",50,multistarexports/fresh-red-onions.html,https://5.imimg.com/data5/ANDROID/Default/2021/12/KY/OD/RI/10368843/product-jpeg-125x125.jpg,8046058792,Multi Star Exports,Chennai,,Kg,50/Kg
160,onion,"A Grade Maharashtra Red New Onion, Gunny Bag, Packaging Size: 50 Kg",11,shyali-co/fresh-onions.html,https://5.imimg.com/data5/SELLER/Default/2021/5/WQ/OH/FO/82308902/red-new-onion-125x125.jpg,7942824108,Shyali Products Private Limited,Darjeeling,North 24 Parganas,kilogram,11/kilogram
161,onion,"A Grade Maharashtra Onion, Packaging Size: 50 Kg, Onion Size Available: Medium",13,manglamaaturmeric/onion.html,https://5.imimg.com/data5/ANDROID/Default/2020/12/TR/VP/PI/14510257/product-jpeg-125x125.jpg,8046046118,Manglamma Turmeric & Agro Services,Wardha,,Kg,13/Kg
162,onion,"Dry A Grade Fresh Onion ,, Packaging Size: 50 Kg, Onion Size Available: Medium",13,farheenfruitscompany/fresh-vegetables.html,https://4.imimg.com/data4/SN/UM/MY-2/nasik-onion-125x125.jpg,8046045552,Farheen Fruits Company,Kolkata,,Kg,13/Kg
163,onion,Onion,26,aj-marketing-coimbatore/onion.html,https://5.imimg.com/data5/ANDROID/Default/2022/2/WX/BT/XD/37274499/product-jpeg-125x125.jpg,8046061464,A J Marketing,Coimbatore,,kg,26/kg
164,onion,"Gujarat Onion In Brine, Packaging Size: 1 KG, Onion Size Available: Medium",100,deliciano-global/,https://5.imimg.com/data5/SELLER/Default/2022/4/FU/MK/ZA/4459243/onion-in-brine-125x125.jpg,7942543241,Deliciano Global Private Limited,Rajkot,,Kg,100/Kg
165,onion,"A Grade MP Fresh Red Onion, Net Bag, Onion Size Available: Large",8,shreebalasahebenterprises/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/TF/RC/CY/62055745/whatsapp-image-23-02-24-at-13-50-22-125x125.jpg,8048955175,Shree Balasaheb Enterprises,Indore,,Kg,8/Kg
166,onion,Bangalore Rose Onion Medium Size Assorted,94,nizamexports/fresh-red-onions.html,https://5.imimg.com/data5/IOS/Default/2020/8/LU/SZ/YO/56140060/product-jpeg-125x125.png,8047634751,Nizam Exports,Chennai,,Kg,94/Kg
167,onion,"A,B&C Maharashtra Red Onion, MESH BAG, Packaging Size: 50 Kg",29,rvak-exports/fresh-onion.html,https://5.imimg.com/data5/SELLER/Default/2021/1/CF/OF/EA/20331263/red-onion-125x125.jpg,7942548983,R.V.A.K Export,Chennai,,Kg,29/Kg
168,tomato,Maharashtra Hybrid Fresh Tomato,12,maatarafruitscompany/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/MM/RH/RC/45117192/hybrid-fresh-tomato-125x125.jpg,8048987287,Maa Tara Fruits Company,Shimla,,Kg,12/Kg
169,tomato,Maharashtra Hybrid Fresh Tomato,20,sapphire-agro-tech/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/11/GG/MA/MR/135721374/whatsapp-image-2022-11-10-at-1-25-18-pm-125x125.jpg,8047548657,Sapphire Agro Tech,Pune,,Kg,20/Kg
170,tomato,"Brown A Grade Fresh Potato Vegetable, Gunny Bag, Packaging Size: 40 Kg",720,maza-ind/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/11/GD/SS/TO/56889112/fresh-potato-125x125.jpg,8043890742,Maza Ind,Himatnagar,Sabarkantha,Bag,720/Bag
171,tomato,Hybrid Fresh Tomato,20,adinathglobalexports/fresh-cabbage.html,https://3.imimg.com/data3/LB/JO/MY-3164894/227-large-125x125.jpg,7942558343,Adinath Trading Company ( Atc ),New Delhi,,Kg,20/Kg
172,tomato,Maharashtra Hybrid Tomato,7,anvishaenterprises/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/HV/SI/IY/36461673/tomato-125x125.jpeg,8045908342,Anvisha Enterprises,Nashik,,Kg,7/Kg
173,tomato,Pan India Indian Tomato,10,maatitatvaagroindustries/seeds.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/BH/DC/BC/86539219/product-jpeg-125x125.jpg,8048989407,Maatitatva Agro Industries Private Limited,Indore,,Kg,10/Kg
174,tomato,Tomato,20,nagaexports/fresh-vegetables.html,https://5.imimg.com/data5/NP/MP/MY-3966004/tomato-125x125.jpg,8048604888,Kesco Organics Exports,Coimbatore,,kilogram,20/kilogram
175,tomato,"A Grade Fresh Red Cherry Tomato, Packaging Type: Wood Box",60,agrilane-private-limited/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/10/FA/WG/CD/159824908/fresh-red-cherry-tomato-125x125.jpg,8047547241,Agrilane Private Limited,Thane,,Kg,60/Kg
176,tomato,Maharashtra Indian Fresh Tomato,10,dasaoverseas/fresh-vegetable.html,https://5.imimg.com/data5/ANDROID/Default/2021/6/CL/DJ/NC/22048668/product-jpeg-125x125.jpg,8047640863,Dasa Overseas,Pune,,Kg,10/Kg
177,tomato,Tomato,14,sb-agroexports/fresh-tomato.html,https://5.imimg.com/data5/SELLER/Default/2021/7/FP/MJ/KN/134643013/tt-125x125.jpg,8048970300,S B AGRO EXPORTS,Nashik,,Kg,14/Kg
